ID,content
1236,I like ML harus bikin yg versi lite kasian yg hp kentang
1237,game nyaa bagus
1238,"tolong perbaiki sistem tim nya, player solo bisa ketemu trio, dark sistem bikin tim ga adil moonton, gmn sih ngasi tim nya gaberes"
1239,kocak kocak main ga pernah ketemu tim yang bagus ketemu tim yang ampas mulu benerin lah matchmaking nya lawan ex glory dapet tim mentok epic oy monton cepet lah benerin matchmaking nya
1240,bagus salah satu game paling ku suka
1241,karna bagus bagi saya
1242,Hahahha hpus ml sakit kepala main nya solo masih di kasih lwn Mabar aneh
1243,"game ga wajar lagnya, padahal sinyal bagus,trs pas ganti game lain jaringannya bagus, ini mohon di perbaiki masalahnya,jangan skin mulu yg diprioritaskan,perbaiki masalahnya dulu,baru skin,saya kasih bintang 3 dulu,kalo udah bener saya kasih bintang 5,dah itu aja. edit: gajadi bintang 5 bintang 1 aja"
1244,game elit bug sama koneksi jaringan saat bermain sangat buruk di sayangkan untuk di download
1245,"seru game nya jadi banyak kenalan karna berteman,tapi inget kalau udh main game ini tetep dijaga sholat nya guuuuysss, thanks moonton"
1246,monyet benerin jaringn merah merah mulu abis update bukan nya bagus malah nambah bug kalo gini main epep aja bikin stres aja
1247,makin di update makin parah pake jaringan apapun tetap ngelag padahal main game yang lain normal lama lama gua hapus nih. game ML kalo gak di benerin
1248,game nya udah bagus tapi gue mai selalu di kasih tim jelek terus sama musuh yang pada jago
1249,"sistem pencarian pertandingan yg tidak seimbang .. solo ketemu musuh party 3 .. solo ketemu musuh party 5 .. bisa juga solo ketemu musuh party 2 2 1 .. sellu sibuk update skin Mulu,"
1250,kenapa setiap masuk ke mobilegends tdak mendapatkan jaringan padahal ada jaringan wifi lohh game gajelas Tolong dong developer di perbaiki hal beginian Masalah Bug cheat cepet di perbaiki giliran hal beginian lama di perbaiki nya Tolong dong kami sebagai player merasa kecewa atas developer game ini
1251,tolong di benerin lagi saya saat main ga bisa bergerak padahal wifi gua lancar pas buka tiktok lancar pas main ml Mala ngeleg
1252,"saya kasih bintang 1 karena beberapa alasan, 1 kok pas main bisa ngelag parah padahal wifi/jaringannya bagus TPI ngapa bisa ngeleg separah itu, 2 kalau ngasih tim itu yang bagus lah, masa udah 5× main lose Mulu mana main rank lagi, kalau ngasih tim itu yg adil lah, Semoga kedepannya lebih baik lagi, terimakasih!!."
1253,ya seru lah
1254,gamenya basus
1255,saya kalah terus
1256,game rusak akun saya hilang tapi cs moonton tidakk dapat mengembalikan nya padahal karna keamanan akun yang tersimpan di dalam game ini jujur saya kecewa karna akun yang sudah saya rawat selamat 4 tahun hilang begitu saja semoga masalah ini bisa diatasi dengan baik oleh moonton
1257,sangat buruk selalu ngelek pokoknya mengecewakan sekali gaem ini
1258,game nya enak mantap bagus
1259,di kasi tim darak sistem gem gada guna lah
1260,lu bikin gw kalah mulu
1261,"Bot MLBB sekarang rasanya cuma numpang isi slot tim. Ga adaptif, ga ngerti tempo game, dan sering jadi feeder halus. Ranked jadi ga kompetitif karena hasil match kadang ditentuin sama bot, bukan skill player."
1262,bukan seru lagi bikin nagih
1263,seru
1264,"bagusss bangettt gamenyaaa asikk gaa bosennn bosennn, wajib kalian download.. game ramah iniii...asikkk bangettt ckkkkk"
1265,Permainan ini bikin saya ceria yang mau nya saya tadi nangis sekarang udah tidak karena mobile legends😻
1266,"game ini makin parah matchmakingnya,, naik turun epik -legend sampai 5 kali,, season terburuk ,, buat kalian mending hapus game ini daripada kalian setress, dan hidup kalian akan jauh lebih berguna dari pda nurutin @Moonton"
1267,JANGAN DOWNLOAD GEME SAMPAH
1268,moontoon kikir masa dm gw di korup padahal gw beli wdp ko ga ada diamond hariannya itu bug atau kikir ajn?
1269,kalah mulu main solo kayak berasa main di imo apa apaan dah nu game tim di kasih penghuni asli lawan di kasih penghuni glory (main awal season) game apa si jnj mancing darah tinggi
1270,kadang bagus tapi kalo kalah ngeselin banget
1271,Halo Moonton tolong CS yang di dalam game di benar kan saya dah mengubungi CS tenatang pemulihan akun verivikasi gagal terus. akun saya dah hilang selama seminggu
1272,sistemny benerin ah cape kali aku bah maen ni game gila aku lama lama aseli
1273,"gamenya bagus grafiknya juga bagus tapi yg buruk itu playernya, musuh rank nya pada tinggi,jago dan kalo tim rank rendah main noob gitu aku harap kedepannya match nya adil rank musuh sama tim sama udah si itu aja"
1274,game nya bagus minus e banyak dark sistem
1275,"sekarang hp 6/128 ngelek bngt, tlong monton jangan pedulikan hp bagus, pedulikan juga hp kentang kak"
1276,ngasih tim gaadil bet
1277,game nya baguss banget bikin kecanduan btw kalo akun kalian gk bisa masuk laporin aja ke muntun
1278,"hell yeah, sistem bug. ketika matchmaking sudah berhasil di temukan namun tidak masuk ke dalam matchmaking, hat tersebut sudah terjadi 3 kali berturut-turut pada akun saya yang menyebabkan pengurangan kredit skor dari 110 menjadi 107 dan yang terakhir 106. karena dirasa bug ini cukup mengganggu dan biasanya (tidak ada) dapat di atasi dengan relog namun ini tidak bisa. apalah benerin dulu sistem udah mah matchmaking teman ampas mau mulai math di persulit, kasihan player all role atau roam tank."
1279,mantap event nya seru
1280,"gada suaranya, sama nunggu unduhannya lama banget"
1281,TIM YANG GUA DAPAT POKE SEMUA banyak drama lag padahal bar sinyal gw penuh musuhnya jago tim gw ampas S39 season tersampah
1282,saya sudah top up dan pembayaran berhasil tapi weekly top up nya ga masuk
1283,"MOHON YEH, TIM GW JELEK JELEK SEMUA, GILIRAN MUSUH PADA TOP GLOBAL, MATCH NYA BIKIN SEPADAN LAH, JANGAN TIM MUSUH DOANG YANG BAGUS. IZINNNNNNNN NI YEE"
1284,"bagus sihh tpi kehilangan akun gampang kli, cape top up bnya' eh akun hilang di hack"
1285,game gak ngotak kasi lawan yg jago jago
1286,game montoon nya rusak kadang servernya ngelag padahal sinyal bagus bagus aja kalau ngasih tim main nya dark sistem musuhnya jago ga ngotak montoon
1287,game nya banyak dark sistem yang
1288,"Sudah lama ga main, ah.."
1289,"game buruk, sistem matchmaking tidak adil, orang lain ditemuin tim yang jago sedangkan saya mendapatkan tim dark system, hingga saya mendapat coklat karna saya belum late game, dan juga saber roam yang menyebalkan, tolong agar saber tidak bisa dipakai di roam."
1290,game rusak
1291,wah game sebelah bagus juga salam dari ff😁
1292,kagak ada apa apa akun ku kena ban jangan di download
1293,"saya membeli dm di dalam apk ML nya langsung tetapi dm tidak masuk ke akun saya, gimana ini untuk solusinya moonton ? untuk pembayaran saya menggunakan Qris dengan harga Rp.83.250 ,saya merasa di rugikan akan hal ini, tolong pertanggung jawaban nya 🙏🏻"
1294,pertandingan yg sngt bgus tiap main KLH terusssssss
1295,terlalu bnyk ketemu team gak bisa main ( ke komputer) padahal pangkat udah tinggi masih saja sama kurangin dong player² yyang begini males jadinya main
1296,Karena keseimbangan matcking gak bener dapet tim beban trol bikin strees ni gem
1297,karna ada yang kurang yaitu item aku bosen item itu bisa ganti kalo gak di ganti aku bakal kasih rating 1
1298,"moonton tolong dibenarkan tuh yg stuck loadingnya 30% mulu, mana masuk ke in game 1 menit lebih lagi,tolong dibenerin yg stuck 30% pas mau masuk in gane itu moonton 🙏"
1299,"game GG aneh solo rank jadi susah banget menang nya , dan kenapa mesti ada bot setiap game makin kesini makin sulit solo rank"
1300,"saya tidak bisa masuk pertandingan, dan kredit skor saya terus dikurangi. tolong segera di fix,"
1301,game bikin emosi dapat tim ngeyel
1302,"aku malas mainkan game ini,setiap aku main selalu ketemu drak system,dan GK pernah dapat skin yg bagus aku akan hapus game ini"
1303,game seru walaupun bikin omongan saya kasar tetapi ini game buat kecanduan mabar
1304,Game asu ngelag terus gangguan dari sana nya jangan di download game ini
1305,seru banget pokoknya
1306,matchmaking nya sampah sekarang cuih
1307,akun saya hilang
1308,ko di saya gabisa matchmaking min
1309,game ini sangat seru
1310,tiba-tiba ngeleg padahal jaringan lancar
1311,gem nya bikin GK stress
1312,sistem jelek pembagian tim nya gajelas aneh tolol pokonya
1313,benerin draft nya gw jumpa tim dark sistem mulu montoon
1314,saya suka dengan game ini awal awal nya saya tidak mengerti dan lama kelamaan saya bisa mencoba seru sekali 🥰😋
1315,bikin setres
1316,karna seru
1317,mohon maaf moonton ini kok ini pertandingan ya kek ga adil misal ya ini tim ku rank tertinggi ya honor kalo tim musuh imo di itu di teruskan dan pls jngn di ban lagi glo😅🙏 dan ku akan kasih bintang 1
1318,kalo bisa tebelin lagi efek skin ml nya jngn kalah sama yg laen soalnya bikin skin pasti di tengah nya gak ad efek skin
1319,game seruuuu
1320,game nya jelek sama dikasih tim yg bot bot. kalo bikin game yg ngotak napa masa player solo ketemu party
1321,game bodoh giliran serius di satuin sama player yang masih belajar yang baru naik gimana mau ngasah skil kalau di satuin sama 3 dark system mah..mnding pindah game sebelah aja yang ngasih player lebih stabil
1322,no response or reply to customer reviews requesting refunds due to error or cancelled orders
1323,"wawww game ini sangat baguss saya sangat senang, terimakasih sudah membuat game sebagus ini 😀👏👏"
1324,enak sihh tapi susah bngt naikin renk nya
1325,"game apa nii org masih Romawi ketemu Ama glory, honor game gak betul nii gua kasih 5 bintang karna kalo 1 bintang gak diliat nanti"
1326,game ini sangat jelek karena player nya jarang di kasih menang dan banyak sekali cheat atau bug di dalam game nya
1327,seru
1328,mntap
1329,game gk jelas gw dikasih lose streak sebanyak 6x diulang ulang terus tim gk bagus padahal udh selang seling main tetap kalah apa sebenarnya mau kau dasar game gk adil musuh jago tim bot lu klo mau bikin game saran gw lu gk ush kasih player tersebut kalah mulu yh setiap rank lu gk ush kasih player yg ad mereka cmn menang 1x kalah berkali kali lu gk niat buat game gk ush buat lu manjain itu cmn player pemula emosi gw meledak kesabaran gw menipis gara gara lu walaupun gw jarang main ml
1330,moonton jgn kasih lost knp kin kalo kalah ni ku hapus game ni
1331,"moonton taiii draw starlight fest skin sun hadiahnya kebanyakan fragmen,pepek fragmen gue udah banyak anj mabil aja buat lu.!!!"
1332,semangat terus monton jangan nyerah aku suka game mlbb ailove mlbb tapi tolong di permurah lagi ya mon harganya ☺️☺️☺️☺️
1333,"moonton sistem match making di benerin dong, pembagian tim sangat tidak adil, player solo sering kali ketemu player dengan gap rank sangat jauh. CONTOH"" SOLO MAIN DI RANK IMORTAL KETEMU PLAYER DENGAN RANK LEGEND"" BINTANGNYA BEDA JAUH gimana ceritanya bisa ketemu ngotak dikit di cek profilnya rank tertinggi cuman mitik honor, bukan imortal"
1334,"Mantap kali gamenya, semoga semakin lama semakin sepi pemainnya."
1335,game nya bagus tapi jangan terlalu bersama tim drak system dan tambah kan fitur maju mundur
1336,game tai
1337,game tidak recommended
1338,jangan kasih gw lostreak kasih gw ws lah moonton
1339,good
1340,"matchmaking ga seimbang season ini, kalah terus dikasih tim jelek musuh jago banget, mvp loss, tolong diperbaiki dan diratakan matchmaking nya"
1341,kebanyakan di kasih tim kaya babi menang 1x kalah berkali kali
1342,game yg sangat bagus
1343,teman randomnya pada gajelas semua
1344,"banyak darksistem, tim dongo musuh spek pro player"
1345,"cape otak maen solo udah MVP terus tapi kalah ngga naik"" rank pindah ke game sebalah enak kali ya"
1346,seru
1347,game stress
1348,banyak dark system anj bikin strees yak
1349,johhhhhh akeh drak sistem
1350,moonton yatim
1351,"Kalo bikin sistem matchmaking ngotak dikit lah. Tadi kan aku lagi maen, nah kebetulan nemu duo bucin, Granger sama Estes. Aku niatnya pengen lock duo bucinnya tapi aku mainnya di exp lane. Gold lanerku tuh mainnya feeder jadinya Granger musuh snowball. Meskipun aku juga snowball lawan exp laner musuh tapi ya jungler timku juga feeder, akhirnya kalah. Untung cuma classic"
1352,bagus
1353,"Saya hapus gamenya. 5 kali kalah. Maen masa tim saya silver semua, saya doang yg MVP maen bener. Yang lain pada ngetroll. Giliran tim lawan emas semua. gak seimbang sama sekali !!"
1354,"tolong moonton perbaiki sistem jaringannya dong, gw main game lain jaringannya stabil giliran main emel malah jringan gw merah kuning aja ga pernah hijau, tolong di perbaiki jangan banyakin event klo jaringannya belum di perbaiki"
1355,"seru tapi penyiksa player solo, tim saya selalu jadi bahan sistem penurun bintang"
1356,bagus min
1357,maafff monton sy mau minta kenp saya selalu tidk dpt skin jujur sy kecewa dm udahh 1095 saya coba gacha skin star sama m7 kenap sy selalu ampas pas tahun kmrn juga uang sy habis tapi hasil nga ada maaf tolong yh🙏🏻
1358,gajelas game apa ini setiap gua main selalu kalah males gua
1359,moonton mau tanya ini kenapa kalau saya main rank kadang suka lag gitu apa lagi klo main solo selalu dapet tim skill nya beda jauh sama lawan jago' lagi lawannya sedangkan tim malah ga jelas kadang saya main solo tapi ketemunya sama yg partyan capek bikin stress lama-lama padahal ni game niatnya buat nyenengin
1360,seru dan monton suka kasih skin epik dan bagus
1361,maaf yah ml nya soal bahasanya kenapa dah ku ganti bahasa Indonesia kok tetep inggris yah
1362,setiap main solo dapat tim plenger semua
1363,game asu satu bintang lagi mau naik rank di kasih dark sistem mulu
1364,team busuk game busuk isi nya dark sistem semua
1365,INI GAME UD RUSAK SISTEM LU RUSAK LOL KASIK TIM YANG BENAR LOL TIM ISI NYA 4 ORANG BOT SEDANGKAN MUSUH ISI NYA WARAS SEMUA TIM NYA GAK SETARA LOL GAK IMBANG TIM SMA TIM MUSUH LOL ITU BOT ATAU DRK SISTEM LOL WR JELEK SMA PANGKAT RENDAH BUKAN KARANA MUSUH JAGO KARANA TIM. GAME RUSAK GAME RUSAK GAME RUSAK GAME RUSAK
1366,"game rusak mending main HOK game nya enak , sinyal lancar juga"
1367,bagus dan suasananya kayak di isekai
1368,gem
1369,terbaik
1370,baik
1371,muntun tolong hilangin kredit skor
1372,game iblis game susah menang.......#honor_of_kings game mudah menang tim nya juga jelas
1373,"saya berlian berlima kalah solo kalah bertiga kalah duo juga kalah, kadang suka di trol sama pemain yg laen tolong dong game nya untuk ngatur matching agar lebih adil lagi"
1374,"game ramutu yg buat pekok.masa sinyal nya bagus lag nya minta ampun hp ku pun bagus sistem nya jelek grafik nya -5 ,banyak draksistem game nya bikin ster bikin males belajar,bikin depreksi game plagiat.saran=tingkat kan sistem nya jangan pedulikan hp kentang lagi!!"
1375,ini game sangat bikin kesal tapi bagus
1376,untuk game nya bagus banget🤯.bikin otak tenang jadi damai pikiran dan gak stresss.game nya bagus buruan download mobile legends 👍
1377,"gak suka banyak dart sistem,tolong di bedain"
1378,ngeleg bangett padahall jaringan di game lain enakkk tolong di perbaiki lah pliss knpa masih nggak di perbaiki ngeleg bangettt hp baru pun ngeleg jaringan aman di semua apk di ml ngeleg bangett
1379,mantap
1380,"game moba terjelek ,tidak menghargai player yang sudah susah payah menggendong tim ,tidak ada perlindungan wr bintang atau apapun itu"
1381,game tolol banyak bocah trol asu
1382,woy pintar ping ku nge lag terus padahal sinyal saya bagus
1383,bagus dan seru di dunia
1384,game jago
1385,"sebenarnya ini moba terbaik (imo) emang yang lain menawarkan bnyk fitur tpi ml beneran bikin nyaman, tapi akhir akhir ini entah kenapa aku ngerasa sistem matchmaking agak bermasalah, semoga segera diperbaiki, dan drop rate untuk setiap event juga, aku harap bisa menuhin wl aku, klo ga mungkin terpaksa pensi gnti main yg lain yg kemungkinan drop rate lebih oke, tpi over all aku suka kok"
1386,"Kenapa ni mobile legend, kok kuotanya boros banget, bru main 5x pertandingan udah hbis 3gb, apakah ada bug, kepada pihak developer tolong perbaiki, bisanya nggk seperti ini,"
